"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.695093892E1,-1.013593637E0,5.427818263E-1,5.373807532E-1,1.269158086E0
4.696091892E1,-6.709862687E-1,6.702920580E-1,1.433380013E0,1.718747299E0
4.697089892E1,-5.408292217E-1,6.309626622E-1,2.156380042E0,2.310970579E0
4.698087792E1,-4.327587527E-1,5.227518601E-1,2.790132265E0,2.871478313E0
4.699085692E1,-3.456591400E-1,5.229203696E-1,3.493517225E0,3.549308180E0
4.700083692E1,-1.155995814E-1,6.510076484E-1,4.324761495E0,4.375012710E0
4.701081592E1,3.695601091E-2,8.258752837E-1,5.195027159E0,5.260393798E0
4.702079592E1,6.929443907E-2,1.130112273E0,5.802162856E0,5.911602936E0
4.703077492E1,-1.767064750E-1,1.736289465E0,5.716523366E0,5.977003068E0
4.704075492E1,-5.358166961E-1,2.681072045E0,4.370297272E0,5.155069843E0
4.705073392E1,-4.398053054E-1,3.337636887E0,2.635183974E0,4.275212658E0
4.706071392E1,4.841015819E-2,3.306315692E0,2.339168682E0,4.050404562E0
4.707069292E1,1.147830360E-2,3.253391958E0,3.437256485E0,4.732802883E0
4.708067292E1,-5.174574256E-1,2.941288637E0,4.623665897E0,5.504291722E0
4.709065192E1,-9.535583007E-1,1.578389792E0,5.010581419E0,5.339149176E0
4.710063192E1,-1.236531452E0,2.051582589E-1,5.258858289E0,5.406171514E0
4.711061092E1,-1.300402050E0,-9.049422108E-1,5.881403153E0,6.091048263E0
4.712059092E1,-1.152907351E0,-1.949612264E0,6.329081771E0,6.722161810E0
4.713056992E1,-9.164833720E-1,-2.734898881E0,6.169142881E0,6.810134914E0
4.714054992E1,-7.937290462E-1,-3.347945529E0,5.386822849E0,6.391917198E0
4.715052892E1,-7.840836985E-1,-3.548976603E0,4.386616266E0,5.696702945E0
4.716050892E1,-7.714426761E-1,-3.323358572E0,3.306106946E0,4.750808262E0
4.717048792E1,-7.548358528E-1,-2.966422601E0,1.894190308E0,3.599638473E0
4.718046792E1,-5.253758347E-1,-2.543326555E0,3.938392103E-1,2.626716402E0
4.719044692E1,-3.883916518E-1,-2.062703555E0,-1.073674509E0,2.357619770E0
4.720042692E1,-5.883586796E-1,-1.612131296E0,-2.570005646E0,3.090317503E0
4.721040592E1,-7.860669279E-1,-1.252716691E0,-3.685062069E0,3.970753427E0
4.722038592E1,-9.129104309E-1,-9.979307737E-1,-4.298043228E0,4.505823662E0
4.723036492E1,-9.174105211E-1,-8.576161630E-1,-4.431675494E0,4.606180113E0
4.724034492E1,-7.790471993E-1,-8.129513291E-1,-4.095784530E0,4.247735316E0
4.725032392E1,-6.759479235E-1,-9.655111058E-1,-3.606328141E0,3.794037421E0
4.726030392E1,-5.069322182E-1,-1.201513939E0,-3.166267276E0,3.424304963E0
4.727028292E1,-5.711658190E-1,-1.469316708E0,-2.737631870E0,3.159074269E0
4.728026292E1,-7.004962159E-1,-1.695813284E0,-2.383466018E0,3.007887615E0
4.729024192E1,-5.756161349E-1,-1.715068896E0,-2.306218452E0,2.931115624E0
4.730022192E1,-4.468837620E-1,-1.450266187E0,-2.436037749E0,2.870062199E0
4.731020092E1,-4.103152022E-1,-1.098136701E0,-2.783190451E0,3.020001964E0
4.732018092E1,-2.948682880E-1,-7.083376244E-1,-3.231279543E0,3.321122850E0
4.733015992E1,-2.189458472E-1,-3.164753578E-1,-3.629118834E0,3.649465364E0
4.734013992E1,-1.174875925E-1,4.995502912E-2,-3.814792489E0,3.816928159E0
4.735011892E1,-3.963644765E-2,3.766356786E-1,-3.827095031E0,3.845787547E0
4.736009892E1,-8.010736607E-2,6.160832526E-1,-4.000564962E0,4.048517726E0
4.737007792E1,-1.088753016E-1,8.895893229E-1,-4.017911897E0,4.116653860E0
4.738005792E1,-6.410865314E-2,9.651251896E-1,-4.056511706E0,4.170235458E0
4.739003692E1,-2.412558986E-1,9.277551958E-1,-4.197039594E0,4.305122004E0
4.740001692E1,-3.331201515E-1,9.480383098E-1,-4.109372874E0,4.230448096E0
4.740999592E1,-3.363626884E-1,8.590078003E-1,-3.805522313E0,3.915741863E0
4.741997592E1,-3.118975361E-1,8.221506804E-1,-3.375397037E0,3.488053464E0
4.742995492E1,-2.379463014E-1,7.785490166E-1,-2.860179570E0,2.973782807E0
4.743993492E1,-1.813365927E-1,6.993237030E-1,-2.332588810E0,2.441906459E0
4.744991392E1,-2.605869031E-1,5.424866150E-1,-1.897651860E0,1.990798795E0
4.745989400E1,-2.793372061E-1,3.693755929E-1,-1.404020559E0,1.478425288E0
4.746987300E1,-3.923916955E-1,3.092968408E-1,-9.032451296E-1,1.032224560E0
4.747985300E1,-6.209308136E-1,3.098515588E-1,-4.065943265E-1,8.042897551E-1
4.748983200E1,-7.900998987E-1,1.928331323E-1,-5.120991468E-3,8.133072552E-1
4.749981200E1,-8.092148852E-1,2.097317317E-1,3.245964825E-2,8.365821888E-1
4.750979100E1,-7.342948765E-1,4.773139878E-1,-2.447416431E-1,9.093492621E-1
4.751977100E1,-4.357092943E-1,7.598050359E-1,-5.913517231E-1,1.056807997E0
4.752975000E1,-1.223976822E-1,1.018677280E0,-8.048283041E-1,1.304006592E0
4.753973000E1,2.805629287E-2,1.244113829E0,-6.286212909E-1,1.394191917E0
4.754970900E1,6.945348334E-2,1.386308027E0,-7.602432847E-2,1.390127127E0
4.755968900E1,-4.610916920E-2,1.362214428E0,7.646883380E-1,1.562850748E0
4.756966800E1,-4.856343564E-1,1.169679797E0,1.888973422E0,2.274249798E0
4.757964800E1,-1.057798734E0,8.898776637E-1,3.070473511E0,3.367287930E0
4.758962700E1,-1.592371800E0,8.224768820E-1,4.268401353E0,4.629402367E0
4.759960700E1,-2.058367113E0,9.495691109E-1,5.293940413E0,5.758850733E0
4.760958600E1,-2.066153120E0,1.252192926E0,5.776702909E0,6.261571076E0
4.761956600E1,-1.270226178E0,1.183626137E0,5.664275571E0,5.924395591E0
4.762954500E1,-3.236251869E-1,8.542258012E-1,5.787046049E0,5.858697548E0
4.763952500E1,-1.471426237E-2,7.115439451E-1,6.681269510E0,6.719067908E0
4.764950400E1,-1.316577532E-1,5.927908325E-1,7.988255525E0,8.011302083E0
4.765948400E1,-9.409010522E-3,1.694288842E-1,9.141627583E0,9.143202368E0
4.766946300E1,4.760929065E-1,-4.147657007E-1,9.717314031E0,9.737807095E0
4.767944200E1,8.925488911E-1,-7.895031904E-1,9.039631092E0,9.117833574E0
4.768942200E1,9.743575045E-1,-1.076691161E0,7.770177770E0,7.904701068E0
4.769940100E1,9.699891959E-1,-1.461020386E0,6.359664463E0,6.597029005E0
4.770938100E1,1.062350133E0,-1.852903118E0,5.027309133E0,5.462204216E0
4.771936000E1,1.294058844E0,-2.330688611E0,3.600595531E0,4.480065387E0
4.772934000E1,1.636128561E0,-2.644416143E0,2.122458006E0,3.764927807E0
4.773931900E1,2.012484889E0,-2.578223907E0,1.048271865E0,3.434560794E0
4.774929900E1,2.262889561E0,-2.314898059E0,1.053913844E-1,3.238908694E0
4.775927800E1,2.428446601E0,-2.075024515E0,-1.115222484E0,3.383312109E0
4.776925800E1,2.281679003E0,-1.986401630E0,-2.276435659E0,3.786028238E0
4.777923700E1,1.917325255E0,-1.909639821E0,-3.303472776E0,4.270338717E0
4.778921700E1,1.632688644E0,-1.733125537E0,-4.134387848E0,4.771012389E0
4.779919600E1,1.508089741E0,-1.557440095E0,-4.712131346E0,5.186919716E0
4.780917600E1,1.399925753E0,-1.383705285E0,-5.063218054E0,5.432366841E0
4.781915500E1,1.181787772E0,-1.202511839E0,-5.164720455E0,5.432954486E0
4.782913500E1,9.419468267E-1,-1.001325959E0,-5.103295455E0,5.285219201E0
4.783911400E1,7.118597679E-1,-7.911003573E-1,-4.771748387E0,4.888984227E0
4.784909400E1,4.513484400E-1,-6.265662139E-1,-4.324763249E0,4.393162619E0
4.785907300E1,3.476326849E-1,-6.048136215E-1,-4.058989756E0,4.118500436E0
4.786905300E1,2.085794100E-1,-6.539671435E-1,-3.851276776E0,3.911970245E0
4.787903200E1,-2.947380412E-3,-6.554399110E-1,-3.595344731E0,3.654601743E0
4.788901200E1,-3.469896374E-1,-7.488212606E-1,-3.412017564E0,3.510412931E0
4.789899100E1,-6.655232882E-1,-8.379690067E-1,-3.368459900E0,3.534350775E0
4.790897100E1,-8.427438430E-1,-7.744174471E-1,-3.364000813E0,3.553370377E0
4.791895000E1,-8.900270601E-1,-6.552806474E-1,-3.378880808E0,3.555049424E0
4.792893000E1,-8.721512447E-1,-5.571687176E-1,-3.450175323E0,3.602054211E0
4.793890900E1,-8.145365093E-1,-3.784225146E-1,-3.674680923E0,3.782849879E0
4.794888900E1,-7.461837278E-1,-1.406231245E-1,-3.871896982E0,3.945649662E0
4.795886800E1,-8.014375037E-1,5.168021355E-2,-3.891785116E0,3.973784633E0
4.796884800E1,-8.127300851E-1,1.631358549E-1,-3.850556983E0,3.938772979E0
4.797882700E1,-8.307913303E-1,1.780819959E-1,-3.628524756E0,3.726676715E0
4.798880700E1,-8.586174256E-1,2.520598355E-1,-3.273492932E0,3.393598977E0
4.799878600E1,-8.660449974E-1,3.799086575E-1,-2.860501167E0,3.012778029E0
4.800876500E1,-8.399153987E-1,4.014891956E-1,-2.510012628E0,2.677090743E0
4.801874500E1,-7.563570059E-1,4.238276425E-1,-2.239281281E0,2.401267675E0
4.802872400E1,-6.504102822E-1,5.279363670E-1,-2.042410208E0,2.207530249E0
4.803870400E1,-6.331035472E-1,6.826440087E-1,-1.648742906E0,1.893456129E0
4.804868300E1,-6.229217906E-1,8.113771125E-1,-1.153125306E0,1.541448133E0
4.805866300E1,-5.888592743E-1,9.737032011E-1,-6.962285525E-1,1.334011756E0
4.806864200E1,-6.533000493E-1,1.137768105E0,-3.430526340E-1,1.356098199E0
4.807862200E1,-6.747739488E-1,1.334364725E0,-8.490215600E-2,1.497684038E0
4.808860100E1,-4.718142430E-1,1.538190623E0,1.271564752E-1,1.613941709E0
4.809858100E1,-2.954006404E-1,1.615173456E0,4.239763445E-1,1.695819204E0
4.810856000E1,-2.253682827E-1,1.484898076E0,8.953484648E-1,1.748531393E0
4.811854000E1,-1.794111046E-1,1.369479302E0,1.654429908E0,2.155179858E0
4.812851900E1,-4.582006093E-3,1.247770531E0,2.414450414E0,2.717815868E0
4.813849900E1,2.603658053E-1,9.735869877E-1,3.025127184E0,3.188582202E0
4.814847800E1,2.300613128E-1,6.423650982E-1,3.816120976E0,3.876640354E0
4.815845800E1,6.039424594E-3,3.584662599E-1,4.922273844E0,4.935312993E0
4.816843700E1,-2.653033038E-1,3.099302039E-1,6.058697748E0,6.072418050E0
4.817841700E1,-5.291838339E-1,7.515867743E-1,6.693270335E0,6.756092509E0
4.818839600E1,-6.221129014E-1,1.642112894E0,6.049608836E0,6.299311573E0
4.819837600E1,-2.722964276E-1,2.559843770E0,4.296189660E0,5.008412031E0
4.820835500E1,3.575922474E-1,3.262111034E0,3.581813105E0,4.857841674E0
4.821833500E1,5.300988866E-1,3.481340398E0,4.395801657E0,5.632389191E0
4.822831400E1,3.434074504E-1,3.278291157E0,5.412602053E0,6.337300890E0
4.823829400E1,-5.228909142E-3,2.121780313E0,5.871047734E0,6.242690168E0
4.824827300E1,-3.039620605E-1,5.553339345E-1,6.057223665E0,6.090217339E0
4.825825300E1,-3.815583763E-1,-7.441858803E-1,6.800785428E0,6.852012979E0
4.826823200E1,-2.319886465E-1,-1.992222387E0,7.622041485E0,7.881515410E0
4.827821100E1,-1.398009329E-1,-2.970741355E0,7.648765599E0,8.206610974E0
4.828819100E1,-9.396548644E-2,-3.534766700E0,6.680344480E0,7.558465950E0
4.829817000E1,4.387604445E-3,-3.672627673E0,5.283761580E0,6.434776586E0
4.830815000E1,2.319020346E-1,-3.340196506E0,3.741688260E0,5.021047927E0
4.831812900E1,5.265605537E-1,-2.717054056E0,2.129610904E0,3.492118464E0
4.832810900E1,6.605375867E-1,-2.117928314E0,5.111863965E-1,2.276673402E0
4.833808800E1,5.671572603E-1,-1.622296534E0,-1.408137583E0,2.221793162E0
4.834806800E1,6.490036614E-2,-1.239044585E0,-3.340809002E0,3.563768838E0
4.835804700E1,-3.820324393E-1,-9.340029457E-1,-4.728842688E0,4.835314205E0
4.836802700E1,-5.097379681E-1,-7.390785567E-1,-5.293654484E0,5.369250200E0
4.837800600E1,-4.859103085E-1,-6.022945679E-1,-5.167482095E0,5.225106581E0
4.838798600E1,-3.778476967E-1,-5.571107206E-1,-4.513107913E0,4.563034546E0
4.839796500E1,-2.676701105E-1,-7.606110746E-1,-3.926200658E0,4.008145220E0
4.840794500E1,-1.442105374E-1,-1.068897772E0,-3.551275436E0,3.711454749E0
4.841792400E1,-2.959498767E-2,-1.322192576E0,-3.216784880E0,3.478041696E0
4.842790400E1,4.620089740E-2,-1.479167074E0,-2.926253691E0,3.279181364E0
4.843788300E1,4.451887272E-2,-1.572042639E0,-2.640924186E0,3.073724214E0
4.844786300E1,-1.201089723E-1,-1.596462951E0,-2.338527827E0,2.834048785E0
4.845784225E1,-4.706196568E-1,-1.467152654E0,-2.167436543E0,2.659285794E0
4.846782225E1,-7.239459626E-1,-1.247784711E0,-2.263428528E0,2.684059079E0
4.847780125E1,-7.690913645E-1,-1.093650936E0,-2.338950580E0,2.694116500E0
4.848778125E1,-6.333068110E-1,-5.762317005E-1,-2.689780011E0,2.822771156E0
4.849776025E1,-3.032942354E-1,1.474148847E-2,-3.172095780E0,3.186596357E0
4.850774025E1,-3.551220911E-1,1.248577154E-1,-3.162761870E0,3.185084582E0
4.851771925E1,-1.145564929E-1,3.178955734E-1,-3.622389273E0,3.638115560E0
4.852769825E1,-3.573818207E-3,1.087266362E0,-3.541985965E0,3.705108027E0
4.853767825E1,-5.087776725E-1,1.144302442E0,-3.338808669E0,3.565939726E0
4.854765725E1,-8.844805375E-1,6.721672601E-1,-3.702426546E0,3.865498283E0
4.855763725E1,-1.007043002E0,4.116902480E-1,-3.779571201E0,3.933037367E0
4.856761625E1,-1.018467657E0,4.159504197E-1,-3.554664482E0,3.721012054E0
4.857759625E1,-9.758684982E-1,3.920900157E-1,-3.064331596E0,3.239781171E0
4.858757525E1,-5.973390526E-1,2.889701650E-1,-2.830557575E0,2.907296663E0
4.859755525E1,-2.008180169E-1,3.403458482E-1,-2.378542662E0,2.411146692E0
4.860753425E1,4.157176640E-2,5.309663576E-1,-1.896474230E0,1.969839585E0
4.861751425E1,2.685866981E-1,6.412702802E-1,-1.553450832E0,1.701932982E0
4.862749325E1,3.583783324E-1,6.916040627E-1,-1.076484681E0,1.328747710E0
4.863747325E1,-8.772185697E-2,7.324704722E-1,-5.147432578E-1,8.995380693E-1
4.864745225E1,-5.995413333E-1,7.524280424E-1,-1.287422401E-1,9.706556206E-1
4.865743225E1,-8.399870270E-1,6.838977248E-1,-1.527134854E-1,1.093899315E0
4.866741125E1,-9.862022093E-1,6.071074842E-1,-3.641523117E-1,1.213993905E0
4.867739125E1,-1.055703530E0,5.296570929E-1,-6.212573075E-1,1.334543825E0
4.868737025E1,-7.847689191E-1,5.368207361E-1,-5.736913776E-1,1.110477625E0
4.869735025E1,-2.868877705E-1,7.240433919E-1,-1.498366553E-1,7.930917030E-1
4.870732925E1,9.506730286E-2,1.086446948E0,2.479880172E-1,1.118437669E0
4.871730925E1,3.232218021E-1,1.511201483E0,9.813662696E-1,1.830650707E0
4.872728825E1,2.805358122E-1,1.605805340E0,1.976765857E0,2.562208887E0
4.873726725E1,-4.567322273E-2,1.337189807E0,2.775684380E0,3.081328675E0
4.874724725E1,-6.716413030E-1,1.039361293E0,3.613195111E0,3.819234589E0
4.875722625E1,-1.474056023E0,1.009091647E0,4.238827305E0,4.599865654E0
4.876720625E1,-1.686335094E0,9.185587681E-1,4.217032979E0,4.633664144E0
4.877718525E1,-1.160637516E0,6.651590066E-1,3.910290384E0,4.132781973E0
4.878716525E1,-6.526322973E-1,5.593863473E-1,3.835191670E0,3.930335501E0
4.879714425E1,-4.376705235E-1,4.744384368E-1,4.088867274E0,4.139502736E0
4.880712425E1,-3.497044265E-1,1.350513127E-1,4.602289646E0,4.617532028E0
4.881710325E1,-3.557932053E-2,-2.866139929E-1,4.872592977E0,4.881144926E0
4.882708325E1,2.040921288E-1,-5.559289617E-1,5.092348883E0,5.126668289E0
4.883706225E1,2.952532175E-1,-8.242642296E-1,5.211122205E0,5.284163190E0
4.884704225E1,3.727412868E-1,-1.113727644E0,5.002951387E0,5.138953971E0
4.885702125E1,5.430861738E-1,-1.432156045E0,4.538876007E0,4.790345388E0
4.886700125E1,7.951188563E-1,-1.744910600E0,4.014503555E0,4.448951089E0
4.887698025E1,1.188767228E0,-1.941831521E0,3.535882641E0,4.205513432E0
4.888696025E1,1.112875924E0,-1.623203730E0,2.444551880E0,3.138330299E0
4.889693925E1,1.145182083E0,-1.543955831E0,1.472716572E0,2.421597760E0
4.890691925E1,1.314117864E0,-1.597982642E0,4.511126876E-1,2.117535582E0
4.891689825E1,1.219529137E0,-1.376489821E0,-4.808504570E-1,1.900840000E0
4.892687725E1,1.102453408E0,-1.282450659E0,-1.447667100E0,2.226167838E0
4.893685725E1,9.382732404E-1,-1.299290056E0,-2.319905614E0,2.819658380E0
4.894683625E1,8.146701913E-1,-1.262828865E0,-2.771630505E0,3.152833634E0
4.895681625E1,8.831816516E-1,-1.133371146E0,-3.039733529E0,3.362219492E0
4.896679525E1,1.012384506E0,-9.916594157E-1,-2.761009038E0,3.103462855E0
4.897677525E1,8.588325300E-1,-8.556711598E-1,-2.384627860E0,2.675110554E0
4.898675425E1,4.382496171E-1,-6.362722264E-1,-1.938247908E0,2.086554583E0
4.899673425E1,1.573248920E-1,-4.835841765E-1,-1.671571020E0,1.747213340E0
4.900671325E1,-1.412943117E-2,-3.668238680E-1,-1.447615060E0,1.493435218E0
4.901669325E1,-1.981003772E-1,-4.114552630E-1,-1.336772316E0,1.412621470E0
4.902667225E1,-3.462060374E-1,-4.299825313E-1,-1.284849041E0,1.398420772E0
4.903665225E1,-5.712913149E-1,-3.446430767E-1,-1.510587818E0,1.651371603E0
4.904663125E1,-5.250157924E-1,-3.057856243E-1,-1.767698076E0,1.869198470E0
4.905661125E1,-2.439687143E-1,-2.383181843E-1,-2.156300520E0,2.183105179E0
4.906659025E1,-1.159994030E-1,-1.458616998E-1,-2.593559985E0,2.600247083E0
4.907657025E1,-8.867960349E-3,2.101706201E-1,-2.770206124E0,2.778181473E0
4.908654925E1,-7.613922626E-2,4.102925442E-1,-2.842219847E0,2.872690518E0
4.909652825E1,-1.375756288E-1,4.484174866E-1,-2.844029560E0,2.882448514E0
4.910650825E1,-3.699849458E-1,4.091403138E-1,-2.742556980E0,2.797481625E0
4.911648725E1,-5.698463217E-1,3.372422924E-1,-2.865966559E0,2.941465878E0
4.912646725E1,-7.580426851E-1,2.886875252E-1,-3.011151170E0,3.118493317E0
4.913644625E1,-7.619578345E-1,2.651275219E-1,-3.073445066E0,3.177567768E0
4.914642625E1,-5.479568314E-1,2.329263571E-1,-3.112606793E0,3.169042825E0
4.915640525E1,-3.104293368E-1,3.429633178E-1,-2.888687670E0,2.925492551E0
4.916638525E1,1.911626193E-1,6.911655946E-1,-2.654099717E0,2.749272328E0
4.917636425E1,5.513117445E-1,1.095516052E0,-2.496326635E0,2.781321041E0
4.918634425E1,5.741482645E-1,1.360295518E0,-2.349067433E0,2.774557250E0
4.919632325E1,2.375858936E-1,1.398599897E0,-2.140792535E0,2.568174723E0
4.920630325E1,-2.747182895E-1,8.590338935E-1,-1.957912679E0,2.155651045E0
4.921628225E1,-5.216745107E-1,6.588617747E-1,-1.542945140E0,1.756964097E0
4.922626225E1,-1.475259233E0,1.104197925E0,-5.180124360E-1,1.914152488E0
4.923624125E1,-1.115012862E0,1.165419442E0,-7.270486414E-2,1.614540850E0
4.924622125E1,-3.106780993E-1,1.168869153E0,4.195383078E-1,1.280151698E0
4.925620025E1,2.919746288E-1,1.380872601E0,1.016675851E0,1.739450520E0
4.926617925E1,7.547612277E-1,1.556590202E0,1.406939489E0,2.229824274E0
4.927615925E1,6.365430256E-1,1.520173159E0,1.738782426E0,2.395720722E0
4.928613825E1,5.622587920E-1,1.215362631E0,1.932274393E0,2.350941429E0
4.929611825E1,8.440233600E-1,7.272706895E-1,1.971261873E0,2.264325829E0
4.930609725E1,8.680373631E-1,1.452502089E-1,1.995292175E0,2.180774484E0
4.931607725E1,6.669344406E-1,-2.894824542E-1,2.102138346E0,2.224317259E0
4.932605625E1,8.521416342E-1,-3.828951229E-1,2.753676630E0,2.907832358E0
4.933603625E1,4.450104968E-1,-3.393601173E-1,4.128546479E0,4.166304797E0
4.934601525E1,-5.219562734E-1,-2.070614180E-1,5.111392094E0,5.142143709E0
4.935599525E1,-8.837983867E-1,-1.068995275E-2,4.041308945E0,4.136833554E0
4.936597425E1,-5.515045929E-1,1.205293871E-1,1.471524324E0,1.576092791E0
4.937595425E1,-6.334952375E-1,4.142581990E-1,-3.787773675E-1,8.464031932E-1
4.938593325E1,-8.261544152E-1,9.802935979E-1,-6.936130929E-1,1.457602751E0
4.939591325E1,-9.570836601E-1,1.451446740E0,1.459435791E-1,1.744708084E0
4.940589225E1,-1.205495747E0,1.329630527E0,1.810721889E0,2.549480554E0
4.941587225E1,-1.062376226E0,7.255675417E-1,3.069052638E0,3.327788394E0
4.942585125E1,-7.955881684E-1,-2.004427170E-1,3.478664712E0,3.574107720E0
4.943583025E1,-7.699680083E-1,-8.977689198E-1,3.602973593E0,3.792131127E0
4.944581025E1,-6.947583432E-1,-1.481996688E0,4.152370375E0,4.463315255E0
4.945578925E1,-3.963728088E-1,-2.061611149E0,4.748051376E0,5.191468367E0
4.946576867E1,-1.216436472E-1,-2.476532933E0,4.854802238E0,5.451340874E0
4.947574767E1,-3.753495835E-2,-2.739277861E0,4.303303383E0,5.101320621E0
4.948572767E1,-8.364946313E-2,-2.717167785E0,3.244307724E0,4.232674168E0
4.949570667E1,-1.639927644E-1,-2.361470839E0,1.971384079E0,3.080550818E0
4.950568667E1,-1.999398382E-1,-1.727648596E0,6.061130190E-1,1.841770507E0
4.951566567E1,-1.125228678E-1,-1.124325137E0,-5.498902863E-1,1.256641451E0
4.952564567E1,1.169029440E-1,-6.303136213E-1,-1.425994395E0,1.563464606E0
4.953562467E1,2.905238798E-1,-3.440924151E-1,-1.858808806E0,1.912583042E0
4.954560467E1,4.177538107E-1,-1.997433900E-1,-1.715721592E0,1.777108958E0
4.955558367E1,5.388986903E-1,-3.523184974E-2,-1.481988502E0,1.577321464E0
4.956556267E1,6.438874208E-1,1.399636956E-1,-1.507047914E0,1.644802195E0
4.957554267E1,7.131809463E-1,1.870523922E-1,-1.661883938E0,1.818096225E0
4.958552167E1,1.352987522E0,-2.134531738E-1,-3.035555694E0,3.330275643E0
4.959550167E1,9.567550465E-1,-1.262158044E-2,-3.538956522E0,3.666026840E0
4.960548067E1,1.957237034E-1,3.360464271E-1,-1.760685511E0,1.803121858E0
4.961546067E1,3.937038472E-1,-3.511081237E-2,-1.336761206E0,1.393974896E0
4.962543967E1,1.593762414E-1,-5.923503910E-1,-1.662395570E0,1.771959029E0
4.963541967E1,-1.339621957E-1,-7.931616470E-1,-2.116475719E0,2.264182135E0
4.964539867E1,-3.347672756E-1,-5.780005929E-1,-2.518682295E0,2.605746403E0
4.965537867E1,-4.423950738E-1,-1.446435969E-1,-2.724229467E0,2.763704282E0
4.966535767E1,-2.087410672E-1,2.078366126E-1,-2.929857330E0,2.944627798E0
4.967533767E1,2.533811966E-1,4.984992907E-1,-3.048096802E0,3.098967197E0
4.968531667E1,5.500971316E-1,8.496040888E-1,-3.145338337E0,3.304177237E0
4.969529667E1,3.931520163E-1,1.000043373E0,-2.832486572E0,3.029461245E0
4.970527567E1,-7.103182957E-2,9.167877927E-1,-2.388227406E0,2.559135697E0
4.971525467E1,-6.822171620E-1,6.645832021E-1,-2.026862462E0,2.239478182E0
4.972523467E1,-1.117575404E0,3.641786972E-1,-1.809003392E0,2.157334972E0
4.973521367E1,-1.171583650E0,2.564032203E-1,-1.763101580E0,2.132340977E0
4.974519367E1,-7.604360966E-1,3.397794358E-1,-1.746371527E0,1.934819535E0
4.975517267E1,-4.652234808E-2,6.342318405E-1,-1.880161668E0,1.984797787E0
4.976515267E1,6.013422757E-1,1.126419902E0,-1.970680075E0,2.348193835E0
4.977513167E1,1.075106054E0,1.575095032E0,-1.752967771E0,2.590303726E0
4.978511167E1,1.331690793E0,1.777889481E0,-1.541868083E0,2.704006021E0
4.979509067E1,1.203178203E0,1.750876806E0,-1.400620403E0,2.544591301E0
4.980507067E1,6.307663420E-1,1.570910326E0,-1.253766412E0,2.106550651E0
4.981504967E1,-2.320857833E-1,1.218719810E0,-1.089873635E0,1.651352877E0
4.982502967E1,-7.798672713E-1,7.900775331E-1,-1.101231852E0,1.563690206E0
4.983500867E1,-8.821083221E-1,4.377435406E-1,-8.524848658E-1,1.302484144E0
4.984498867E1,-7.361505635E-1,2.769832633E-1,-5.474040502E-1,9.582737472E-1
4.985496767E1,-3.370402345E-1,3.023948605E-1,1.944029635E-1,4.927791428E-1
4.986494667E1,4.324162155E-2,4.361521843E-1,1.015339177E0,1.105898825E0
